Mes,A¤o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa¤ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
Octubre,2015,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,14850,22,2.65,12.24,13
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,6930,22,2.65,12.24,6
Octubre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,7250,22,2.65,12.24,6
Octubre,2015,NL,CH,MONTERREY,CIUDAD JUAREZ,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,18630,22,2.65,12.24,25
Octubre,2015,CH,NL,CIUDAD JUAREZ,MONTERREY,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Sencillo,18630,22,2.65,12.24,15
Octubre,2015,TM,GT,NUEVO LAREDO,LEON,TRANSPORTACION LOGISTICA NACIONAL VM,48FT/53FT,Diesel ,Redondo,27800,22,2.65,12.24,12
Octubre,2015,GT,MS,IRAPUATO,CUAUTLA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,13500,22,2.65,12.24,7
Octubre,2015,GT,NL,IRAPUATO,MONTERREY,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,16084,22,2.65,12.24,18
Octubre,2015,GT,QO,IRAPUATO,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6720,22,2.65,12.24,3
Octubre,2015,GT,NL,SILAO,MONTERREY,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15392,22,2.65,12.24,12
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9870,22,2.65,12.24,4
Octubre,2015,GT,CH,SILAO,CIUDAD JUAREZ,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,27500,22,2.65,12.24,36
Octubre,2015,NL,GT,APODACA,SILAO,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14500,22,2.65,12.24,9
Octubre,2015,GT,JC,SILAO,GUADALAJARA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9000,22,2.65,12.24,4
Octubre,2015,GT,GT,SILAO,SALAMANCA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3000,22,2.65,12.24,2
Octubre,2015,GT,GT,SILAO,SALAMANCA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3700,22,2.65,12.24,2
Octubre,2015,GT,GT,SILAO,SILAO,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,1000,22,2.65,12.24,1
Octubre,2015,GT,PL,SILAO,PUEBLA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14000,22,2.65,12.24,8
Octubre,2015,GT,DF,SILAO,CIUDAD DE MEXICO,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11000,22,2.65,12.24,6
Octubre,2015,GT,NL,SILAO,MONTERREY,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15000,22,2.65,12.24,12
Octubre,2015,GT,JC,IRAPUATO,GUADALAJARA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,4
Octubre,2015,GT,GT,LEON,SALAMANCA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3000,22,2.65,12.24,2
Octubre,2015,GT,SP,LEON,SAN LUIS POTOSI,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6500,22,2.65,12.24,4
Octubre,2015,GT,MS,LEON,CUERNAVACA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,13800,22,2.65,12.24,8
Octubre,2015,GT,MS,LEON,CUERNAVACA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,12600,22,2.65,12.24,8
Octubre,2015,GT,EM,LEON,TOLUCA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9000,22,2.65,12.24,4
Octubre,2015,GT,CO,LEON,RAMOS ARIZPE,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,13442,22,2.65,12.24,12
Octubre,2015,GT,EM,LEON,TLALNEPANTLA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9000,22,2.65,12.24,5
Octubre,2015,GT,QO,IRAPUATO,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,3
Octubre,2015,GT,QO,IRAPUATO,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,8000,22,2.65,12.24,3
Octubre,2015,GT,SP,CELAYA,SAN LUIS POTOSI,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8500,22,2.65,12.24,5
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8000,22,2.65,12.24,4
Octubre,2015,GT,EM,SILAO,TOLUCA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10000,22,2.65,12.24,5
Octubre,2015,GT,MS,SILAO,CUAUTLA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13000,22,2.65,12.24,8
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4500,22,2.65,12.24,4
Octubre,2015,GT,GT,SILAO,GUANAJUATO,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,7500,22,2.65,12.24,2
Octubre,2015,AG,GT,AGUASCALIENTES,LEON,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6500,22,2.65,12.24,4
Octubre,2015,GT,AG,IRAPUATO,AGUASCALIENTES,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5400,22,2.65,12.24,4
Octubre,2015,SP,JC,SAN LUIS POTOSI,GUADALAJARA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15000,22,2.65,12.24,8
Octubre,2015,GT,JC,IRAPUATO,GUADALAJARA,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9000,22,2.65,12.24,4
Octubre,2015,GT,QO,LEON,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6000,22,2.65,12.24,3
Octubre,2015,GT,QO,LEON,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6500,22,2.65,12.24,3
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6500,22,2.65,12.24,2
Octubre,2015,GT,QO,SILAO,QUERETARO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6500,22,2.65,12.24,4
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,30940,22,2.65,12.24,20
Octubre,2015,GT,GT,SILAO,CELAYA,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6370,22,2.65,12.24,2
Octubre,2015,EM,CO,TLALNEPANTLA,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,26260,22,2.65,12.24,20
Octubre,2015,PL,CO,PUEBLA,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,46605,22,2.65,12.24,18
Octubre,2015,EM,CO,TLALNEPANTLA,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,27820,22,2.65,12.24,20
Octubre,2015,GT,CO,IRAPUATO,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21450,22,2.65,12.24,10
Octubre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,18720,22,2.65,12.24,10
Octubre,2015,SP,SP,SAN LUIS POTOSI,SAN LUIS POTOSI,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,2340,22,2.65,12.24,1
Octubre,2015,PL,TM,PUEBLA,NUEVO LAREDO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,41652,22,2.65,12.24,20
Octubre,2015,GT,QO,SILAO,QUERETARO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8632,22,2.65,12.24,4
Octubre,2015,QO,GT,QUERETARO,SILAO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,7410,22,2.65,12.24,4
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,21190,22,2.65,12.24,12
Octubre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,25350,22,2.65,12.24,10
Octubre,2015,PL,SP,PUEBLA,SAN LUIS POTOSI,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,20215,22,2.65,12.24,10
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3250,22,2.65,12.24,1
Octubre,2015,VZ,CO,VERACRUZ,MONCLOVA,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,62920,22,2.65,12.24,27
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,23172,22,2.65,12.24,20
Octubre,2015,TM,GT,NUEVO LAREDO,SILAO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,37050,22,2.65,12.24,12
Octubre,2015,GT,GT,SILAO,SILAO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3900,22,2.65,12.24,1
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,16380,22,2.65,12.24,8.6
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,16876,22,2.65,12.24,12
Octubre,2015,EM,CO,TOLUCA,RAMOS ARIZPE,AUTOTRANSPORTES DASA S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,24321,22,2.65,12.24,20
Octubre,2015,CO,AG,RAMOS ARIZPE,AGUASCALIENTES,ABC AUTOLINEAS,48FT/53FT,Diesel ,Redondo,12500,22,2.65,12.24,8
Octubre,2015,CO,VZ,RAMOS ARIZPE,VERACRUZ,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14085,10,3.5,12.24,25
Octubre,2015,CO,VZ,RAMOS ARIZPE,VERACRUZ,ABC AUTOLINEAS,RABON,Diesel ,Redondo,19768,10,3.5,12.24,24
Octubre,2015,CO,CO,RAMOS ARIZPE,PIEDRAS NEGRAS,ABC AUTOLINEAS,RABON,Diesel ,Redondo,8804,10,3.5,12.24,10.5
Octubre,2015,CO,TM,RAMOS ARIZPE,REYNOSA,ABC AUTOLINEAS,RABON,Diesel ,Redondo,7039,10,3.5,12.24,16
Octubre,2015,CO,NL,RAMOS ARIZPE,MONTERREY,ABC AUTOLINEAS,3.5 TON,,Sencillo,2300,3.5,,,7.5
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,ABC AUTOLINEAS,3.5 TON,,Sencillo,650,3.5,,,1
Octubre,2015,CO,SP,RAMOS ARIZPE,SAN LUIS POTOSI,ABC AUTOLINEAS,3.5 TON,,Redondo,6984,3.5,,,9
Octubre,2015,TM,EM,NUEVO LAREDO,TOLUCA,ABC AUTOLINEAS,3.5 TON,,Sencillo,14000,3.5,,,16
Octubre,2015,CO,CO,RAMOS ARIZPE,RAMOS ARIZPE,ABC AUTOLINEAS,3.5 TON,,Sencillo,900,3.5,,,1
Octubre,2015,TM,JC,NUEVO LAREDO,GUADALAJARA,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,18080,22,2.65,12.24,18
Octubre,2015,TM,GT,NUEVO LAREDO,IRAPUATO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,16160,22,2.65,12.24,12
Octubre,2015,TM,GT,NUEVO LAREDO,LEON,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,16160,22,2.65,12.24,12
Octubre,2015,TM,GT,NUEVO LAREDO,IRAPUATO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14400,22,2.65,12.24,12
Octubre,2015,TM,GT,NUEVO LAREDO,LEON,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14400,22,2.65,12.24,12
Octubre,2015,TM,EM,NUEVO LAREDO,TOLUCA,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,17920,22,2.65,12.24,20
Octubre,2015,TM,DF,NUEVO LAREDO,CIUDAD DE MEXICO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,17600,22,2.65,12.24,22
Octubre,2015,TM,NL,NUEVO LAREDO,MONTERREY,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,5120,22,2.65,12.24,5
Octubre,2015,TM,PL,NUEVO LAREDO,PUEBLA,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,20000,22,2.65,12.24,22
Octubre,2015,TM,QO,NUEVO LAREDO,QUERETARO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14080,22,2.65,12.24,13
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,6400,22,2.65,12.24,6
Octubre,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,12480,22,2.65,12.24,15
Octubre,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,16000,22,2.65,12.24,12
Octubre,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14080,22,2.65,12.24,12
Octubre,2015,TM,EM,NUEVO LAREDO,TOLUCA,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,17920,22,2.65,12.24,20
Octubre,2015,JC,TM,GUADALAJARA,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,18080,22,2.65,12.24,20
Octubre,2015,GT,TM,IRAPUATO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14480,22,2.65,12.24,18
Octubre,2015,GT,TM,LEON,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14240,22,2.65,12.24,18
Octubre,2015,GT,TM,IRAPUATO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,12800,22,2.65,12.24,18
Octubre,2015,GT,TM,LEON,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,12800,22,2.65,12.24,18
Octubre,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,15520,22,2.65,12.24,22
Octubre,2015,DF,TM,CIUDAD DE MEXICO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,15200,22,2.65,12.24,18
Octubre,2015,NL,TM,MONTERREY,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,5120,22,2.65,12.24,4
Octubre,2015,PL,TM,PUEBLA,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,18560,22,2.65,12.24,20
Octubre,2015,QO,TM,QUERETARO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,12800,22,2.65,12.24,16
Octubre,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,102400,22,2.65,12.24,6
Octubre,2015,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,10880,22,2.65,12.24,16
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,14400,22,2.65,12.24,18
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,12320,22,2.65,12.24,18
Octubre,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES MOR,48FT/53FT,Diesel ,Sencillo,16000,22,2.65,12.24,22
Agosto,2015,TM,NL,REYNOSA,MONTERREY,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,8250,22,2.65,12.24,4
Agosto,2015,TM,CO,REYNOSA,RAMOS ARIZPE,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,8250,22,2.65,12.24,6
Agosto,2015,TM,NL,MATAMOROS,MONTERREY,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11250,22,2.65,12.24,6
Agosto,2015,TM,CO,MATAMOROS,RAMOS ARIZPE,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11259,22,2.65,12.24,8
Agosto,2015,CO,TM,RAMOS ARIZPE,MATAMOROS,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11250,22,2.65,12.24,8
Agosto,2015,CO,CO,RAMOS ARIZPE,TORREON,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,5600,22,2.65,12.24,5
Agosto,2015,TM,CO,REYNOSA,TORREON,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,14000,22,2.65,12.24,8
Agosto,2015,CO,GT,RAMOS ARIZPE,SILAO,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,9750,10,3.5,12.24,11
Agosto,2015,CO,QO,RAMOS ARIZPE,QUERETARO,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,11250,10,3.5,12.24,10
Agosto,2015,CO,PL,RAMOS ARIZPE,PUEBLA,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14000,10,3.5,12.24,20
Agosto,2015,CO,VZ,RAMOS ARIZPE,VERACRUZ,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14000,10,3.5,12.24,26
Septiembre,2015,TM,NL,REYNOSA,MONTERREY,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,8250,22,2.65,12.24,4
Septiembre,2015,TM,CO,REYNOSA,RAMOS ARIZPE,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,8250,22,2.65,12.24,6
Septiembre,2015,TM,NL,MATAMOROS,MONTERREY,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11250,22,2.65,12.24,6
Septiembre,2015,TM,CO,MATAMOROS,RAMOS ARIZPE,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11259,22,2.65,12.24,8
Septiembre,2015,CO,TM,RAMOS ARIZPE,MATAMOROS,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11250,22,2.65,12.24,8
Septiembre,2015,CO,CO,RAMOS ARIZPE,TORREON,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,5600,22,2.65,12.24,5
Septiembre,2015,TM,CO,REYNOSA,TORREON,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,14000,22,2.65,12.24,8
Septiembre,2015,CO,GT,RAMOS ARIZPE,SILAO,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,9750,10,3.5,12.24,11
Septiembre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,11250,10,3.5,12.24,10
Septiembre,2015,CO,PL,RAMOS ARIZPE,PUEBLA,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14000,10,3.5,12.24,20
Septiembre,2015,CO,VZ,RAMOS ARIZPE,VERACRUZ,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14000,10,3.5,12.24,26
Octubre,2015,TM,NL,REYNOSA,MONTERREY,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,8250,22,2.65,12.24,4
Octubre,2015,TM,CO,REYNOSA,RAMOS ARIZPE,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,8250,22,2.65,12.24,6
Octubre,2015,TM,NL,MATAMOROS,MONTERREY,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11250,22,2.65,12.24,6
Octubre,2015,TM,CO,MATAMOROS,RAMOS ARIZPE,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11259,22,2.65,12.24,8
Octubre,2015,CO,TM,RAMOS ARIZPE,MATAMOROS,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11250,22,2.65,12.24,8
Octubre,2015,CO,CO,RAMOS ARIZPE,TORREON,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,5600,22,2.65,12.24,5
Octubre,2015,TM,CO,REYNOSA,TORREON,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,14000,22,2.65,12.24,8
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,9750,10,3.5,12.24,11
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,11250,10,3.5,12.24,10
Octubre,2015,CO,PL,RAMOS ARIZPE,PUEBLA,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14000,10,3.5,12.24,20
Octubre,2015,CO,VZ,RAMOS ARIZPE,VERACRUZ,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14000,10,3.5,12.24,26
